x,y,iteration,src_group,dataset
113.31045,-19.498484,T2,LLM,yelp
66.21957,-3.8982174,T2,LLM,yelp
76.7012,-34.128983,T2,LLM,yelp
119.836235,20.664793,T2,LLM,yelp
127.07958,8.06466,T2,LLM,yelp
91.50365,-41.98754,T2,LLM,yelp
97.98797,-19.640083,T2,LLM,yelp
103.557625,37.553158,T2,LLM,yelp
84.50299,6.7055726,T2,LLM,yelp
92.59921,17.245901,T2,LLM,yelp
101.80946,0.09355918,T2,LLM,yelp
125.655594,15.390653,T2,LLM,yelp
51.637577,-7.1904583,T2,LLM,yelp
55.372482,10.160651,T2,LLM,yelp
73.794365,-7.6967874,T2,LLM,yelp
63.454983,13.069022,T2,LLM,yelp
83.45246,43.271473,T2,LLM,yelp
85.027565,-59.284924,T2,LLM,yelp
102.02477,39.34081,T2,LLM,yelp
95.49728,21.125212,T2,LLM,yelp
76.30004,10.10745,T2,LLM,yelp
92.29464,15.844146,T2,LLM,yelp
99.34588,-26.69532,T2,LLM,yelp
73.120346,29.134676,T2,LLM,yelp
118.53569,23.844202,T2,LLM,yelp
125.051605,6.251452,T2,LLM,yelp
117.48505,27.611729,T2,LLM,yelp
97.416626,-47.85974,T2,LLM,yelp
103.384026,-3.6683257,T2,LLM,yelp
96.96761,-14.913981,T2,LLM,yelp
110.25878,-16.653555,T2,LLM,yelp
69.55299,-2.750323,T2,LLM,yelp
84.41547,-60.334316,T2,LLM,yelp
72.57036,-40.128727,T2,LLM,yelp
95.77064,41.24427,T2,LLM,yelp
112.161835,-4.567489,T2,LLM,yelp
80.08266,-11.746038,T2,LLM,yelp
94.44585,-48.21238,T2,LLM,yelp
104.72903,3.0008268,T2,LLM,yelp
79.184586,-30.566278,T2,LLM,yelp
47.114017,-1.4186249,T2,LLM,yelp
102.74226,12.374322,T2,LLM,yelp
108.935104,-29.362337,T2,LLM,yelp
93.55953,-50.085186,T2,LLM,yelp
44.737625,4.9958963,T2,LLM,yelp
95.37979,46.213898,T2,LLM,yelp
89.45894,-58.29642,T2,LLM,yelp
77.26971,-48.765453,T2,LLM,yelp
59.668068,15.35244,T2,LLM,yelp
68.51274,-19.875898,T2,LLM,yelp
79.52577,-13.270528,T2,LLM,yelp
106.96963,33.489857,T2,LLM,yelp
92.886536,-4.565069,T2,LLM,yelp
53.788345,-10.421759,T2,LLM,yelp
100.97597,3.2712119,T2,LLM,yelp
91.235886,-67.09355,T2,LLM,yelp
98.12847,-11.722216,T2,LLM,yelp
80.85551,23.476892,T2,LLM,yelp
85.11445,25.126371,T2,LLM,yelp
72.57718,-47.67256,T2,LLM,yelp
114.25319,-5.932192,T2,LLM,yelp
80.67034,34.061207,T2,LLM,yelp
32.903687,5.1599016,T2,LLM,yelp
101.57662,-2.3743525,T2,LLM,yelp
76.76221,-58.405342,T2,LLM,yelp
90.44145,-47.482555,T2,LLM,yelp
43.378662,9.018511,T2,LLM,yelp
99.404015,-27.796541,T2,LLM,yelp
84.66112,-0.08130901,T2,LLM,yelp
120.643814,2.22529,T2,LLM,yelp
80.64175,41.361168,T2,LLM,yelp
87.17751,43.128803,T2,LLM,yelp
94.3907,-12.939893,T2,LLM,yelp
45.330833,5.660416,T2,LLM,yelp
118.6788,-0.6303174,T2,LLM,yelp
76.8872,-28.676258,T2,LLM,yelp
79.1889,34.95636,T2,LLM,yelp
129.70201,10.632206,T2,LLM,yelp
82.536766,-46.02025,T2,LLM,yelp
50.70438,-22.36334,T2,LLM,yelp
82.87945,-35.83255,T2,LLM,yelp
116.524826,-15.959,T2,LLM,yelp
115.58578,32.308834,T2,LLM,yelp
82.56575,-25.300331,T2,LLM,yelp
109.23359,14.776316,T2,LLM,yelp
57.932095,-15.993607,T2,LLM,yelp
125.927414,14.514013,T2,LLM,yelp
79.251945,-11.1068945,T2,LLM,yelp
103.52406,-39.3093,T2,LLM,yelp
75.29644,3.4017198,T2,LLM,yelp
59.21244,19.854868,T2,LLM,yelp
88.581825,-31.723244,T2,LLM,yelp
68.658165,2.8646252,T2,LLM,yelp
81.70009,-56.575546,T2,LLM,yelp
98.139786,15.648158,T2,LLM,yelp
115.38831,12.60654,T2,LLM,yelp
74.67717,-1.5275654,T2,LLM,yelp
110.57526,43.48077,T2,LLM,yelp
88.346634,30.67635,T2,LLM,yelp
57.11498,22.26502,T2,LLM,yelp
101.633,-14.148923,T2,LLM,yelp
61.541225,10.219668,T2,LLM,yelp
106.88615,-14.616789,T2,LLM,yelp
76.472626,-54.24703,T2,LLM,yelp
73.81472,30.100079,T2,LLM,yelp
98.19854,16.124166,T2,LLM,yelp
87.42334,36.553375,T2,LLM,yelp
79.53891,8.998766,T2,LLM,yelp
53.49724,19.18038,T2,LLM,yelp
44.214928,-9.77967,T2,LLM,yelp
104.826324,-4.6248035,T2,LLM,yelp
89.73893,-22.799896,T2,LLM,yelp
110.85909,-42.138256,T2,LLM,yelp
78.750114,-14.401933,T2,LLM,yelp
85.77442,-33.55314,T2,LLM,yelp
90.26391,-20.301283,T2,LLM,yelp
121.763985,9.496725,T2,LLM,yelp
78.11479,-3.018436,T2,LLM,yelp
93.546265,20.85691,T2,LLM,yelp
67.907326,-6.4002233,T2,LLM,yelp
84.952774,-43.730293,T2,LLM,yelp
78.02184,16.099127,T2,LLM,yelp
79.2228,3.6927495,T2,LLM,yelp
47.261005,2.9903836,T2,LLM,yelp
11.327258,-45.232834,T2,LLM,yelp
67.11396,-0.7175409,T2,LLM,yelp
110.07349,-45.662853,T2,LLM,yelp
109.42023,-10.644316,T2,LLM,yelp
71.074394,11.312582,T2,LLM,yelp
110.41275,18.919409,T2,LLM,yelp
93.70863,-61.19854,T2,LLM,yelp
69.2467,30.724081,T2,LLM,yelp
89.92222,-11.255196,T2,LLM,yelp
57.283466,4.691492,T2,LLM,yelp
61.533787,29.973253,T2,LLM,yelp
99.67909,-12.159462,T2,LLM,yelp
-8.839225,-45.75716,T2,LLM,yelp
99.06897,21.328438,T2,LLM,yelp
14.456139,-90.27835,T2,LLM,yelp
45.11302,8.978709,T2,LLM,yelp
114.840485,-8.953993,T2,LLM,yelp
105.60344,-47.32002,T2,LLM,yelp
69.53199,-6.6267357,T2,LLM,yelp
41.805836,17.296152,T2,LLM,yelp
60.111847,25.917395,T2,LLM,yelp
101.398415,-7.718019,T2,LLM,yelp
40.352585,4.5257115,T2,LLM,yelp
90.747574,-55.379448,T2,LLM,yelp
87.1085,-24.832458,T2,LLM,yelp
109.71033,-5.921495,T2,LLM,yelp
98.4711,1.3645808,T2,LLM,yelp
115.46237,35.980675,T2,LLM,yelp
55.797283,22.923077,T2,LLM,yelp
70.453926,17.866941,T2,LLM,yelp
98.21297,-10.185539,T2,LLM,yelp
76.78882,-52.560402,T2,LLM,yelp
39.514038,-9.246255,T2,LLM,yelp
70.35091,-7.261882,T2,LLM,yelp
53.43853,8.868408,T2,LLM,yelp
44.095524,6.7203436,T2,LLM,yelp
55.605835,-10.298023,T2,LLM,yelp
53.064327,26.642221,T2,LLM,yelp
47.22953,28.565588,T2,LLM,yelp
75.0048,12.180542,T2,LLM,yelp
102.43903,-24.45001,T2,LLM,yelp
113.19315,28.175837,T2,LLM,yelp
59.132984,12.010656,T2,LLM,yelp
105.8193,41.083122,T2,LLM,yelp
123.56498,14.45052,T2,LLM,yelp
78.32373,-1.251488,T2,LLM,yelp
55.705463,-2.968247,T2,LLM,yelp
50.42785,1.1068294,T2,LLM,yelp
54.48159,-11.816529,T2,LLM,yelp
91.50723,-46.59541,T2,LLM,yelp
109.8291,7.4819074,T2,LLM,yelp
82.63971,-34.435944,T2,LLM,yelp
85.369965,-37.515354,T2,LLM,yelp
95.112015,-17.929111,T2,LLM,yelp
40.32122,8.161369,T2,LLM,yelp
76.54838,-9.002924,T2,LLM,yelp
107.19121,35.747017,T2,LLM,yelp
49.341736,-36.90633,T2,LLM,yelp
85.79168,22.48402,T2,LLM,yelp
81.20601,42.212032,T2,LLM,yelp
56.107918,12.547338,T2,LLM,yelp
108.367355,-43.598232,T2,LLM,yelp
0.5754417,-17.094114,T2,LLM,yelp
106.85095,23.080221,T2,LLM,yelp
93.544,-62.16991,T2,LLM,yelp
64.51578,18.766459,T2,LLM,yelp
68.375565,20.216562,T2,LLM,yelp
119.61862,-10.078437,T2,LLM,yelp
83.154594,38.228565,T2,LLM,yelp
42.290882,-2.6784046,T2,LLM,yelp
124.356415,-5.4480357,T2,LLM,yelp
108.702934,-41.228806,T2,LLM,yelp
127.19754,3.6005855,T2,LLM,yelp
94.08118,-18.040325,T2,LLM,yelp
54.77329,-7.4261947,T2,LLM,yelp
104.13147,45.790707,T2,LLM,yelp
112.33783,-38.069527,T2,LLM,yelp
81.794075,39.821,T2,LLM,yelp
53.016483,-11.55182,T2,LLM,yelp
108.91813,50.185925,T2,LLM,yelp
41.44978,-9.340922,T2,LLM,yelp
88.54919,2.140127,T2,LLM,yelp
71.98766,-7.8468423,T2,LLM,yelp
106.3305,-41.09222,T2,LLM,yelp
72.71028,-9.766864,T2,LLM,yelp
105.993935,-3.4227757,T2,LLM,yelp
100.392914,-54.57524,T2,LLM,yelp
66.9231,-9.315684,T2,LLM,yelp
127.30533,-1.7606916,T2,LLM,yelp
101.75051,-7.2990255,T2,LLM,yelp
106.6288,19.405905,T2,LLM,yelp
85.46067,26.645027,T2,LLM,yelp
107.29392,29.139915,T2,LLM,yelp
93.12354,-17.475706,T2,LLM,yelp
76.255936,-2.3799796,T2,LLM,yelp
6.3316064,9.983082,T2,LLM,yelp
81.3324,60.826893,T2,LLM,yelp
93.642944,13.676929,T2,LLM,yelp
93.79086,-22.080023,T2,LLM,yelp
36.485886,11.718944,T2,LLM,yelp
76.706,38.858906,T2,LLM,yelp
94.65211,-2.1022804,T2,LLM,yelp
63.19149,-24.290434,T2,LLM,yelp
101.74899,33.199394,T2,LLM,yelp
103.91646,5.976307,T2,LLM,yelp
80.7129,-16.678902,T2,LLM,yelp
72.80302,-22.623697,T2,LLM,yelp
53.53393,23.087957,T2,LLM,yelp
70.70761,-28.816212,T2,LLM,yelp
85.585556,-22.260466,T2,LLM,yelp
69.998116,13.351433,T2,LLM,yelp
-40.004723,13.103723,T2,LLM,yelp
65.81888,6.827902,T2,LLM,yelp
65.88151,-26.908028,T2,LLM,yelp
67.6427,-5.6644077,T2,LLM,yelp
95.66495,-14.549163,T2,LLM,yelp
90.57678,-45.283707,T2,LLM,yelp
99.96166,24.640846,T2,LLM,yelp
85.14298,-31.022505,T2,LLM,yelp
103.31958,0.8757598,T2,LLM,yelp
68.89167,-45.36004,T2,LLM,yelp
112.87362,6.1224546,T2,LLM,yelp
89.18281,-72.39524,T2,LLM,yelp
107.61623,-40.38255,T2,LLM,yelp
103.46914,13.84963,T2,LLM,yelp
101.25085,-16.53186,T2,LLM,yelp
62.14701,3.7713273,T2,LLM,yelp
98.63683,-25.377666,T2,LLM,yelp
110.69946,-9.369256,T2,LLM,yelp
91.96695,-1.0696812,T2,LLM,yelp
92.74205,37.60062,T2,LLM,yelp
49.801582,8.221895,T2,LLM,yelp
86.88779,-14.761751,T2,LLM,yelp
71.81998,13.546174,T2,LLM,yelp
54.300648,2.8629646,T2,LLM,yelp
63.256367,16.362804,T2,LLM,yelp
47.055584,23.38887,T2,LLM,yelp
79.70282,-47.138657,T2,LLM,yelp
55.7392,9.231743,T2,LLM,yelp
106.76637,-9.781338,T2,LLM,yelp
103.405785,0.8938202,T2,LLM,yelp
48.006107,2.235182,T2,LLM,yelp
38.191277,-8.891195,T2,LLM,yelp
96.65241,12.3364935,T2,LLM,yelp
90.62894,1.8959961,T2,LLM,yelp
92.398575,28.027458,T2,LLM,yelp
83.11924,-23.059229,T2,LLM,yelp
52.21605,17.620373,T2,LLM,yelp
116.75458,-8.479,T2,LLM,yelp
77.53408,-7.7508955,T2,LLM,yelp
80.01875,2.1045268,T2,LLM,yelp
103.29859,-26.195583,T2,LLM,yelp
81.7012,-50.70269,T2,LLM,yelp
103.958405,-3.3850858,T2,LLM,yelp
86.62589,22.020298,T2,LLM,yelp
74.45545,-51.352783,T2,LLM,yelp
114.817986,-11.24943,T2,LLM,yelp
111.894455,-23.009436,T2,LLM,yelp
89.02791,-4.3173175,T2,LLM,yelp
62.651733,-25.360233,T2,LLM,yelp
90.549065,-44.032494,T2,LLM,yelp
73.997475,41.113926,T2,LLM,yelp
105.950134,-6.450398,T2,LLM,yelp
100.18875,-50.78649,T2,LLM,yelp
110.700806,40.442757,T2,LLM,yelp
70.60865,36.572906,T2,LLM,yelp
91.20989,-42.852856,T2,LLM,yelp
79.254456,18.857584,T2,LLM,yelp
111.23316,-3.759983,T2,LLM,yelp
117.20599,36.58475,T2,LLM,yelp
-24.827469,-42.25701,T2,LLM,yelp
76.20688,-7.1932235,T2,LLM,yelp
74.10867,-56.411987,T2,LLM,yelp
55.941574,18.459955,T2,LLM,yelp
51.351982,19.920197,T2,LLM,yelp
85.06777,-55.050262,T2,LLM,yelp
105.900085,5.7494454,T2,LLM,yelp
70.61844,-18.392021,T2,LLM,yelp
65.87189,29.958261,T2,LLM,yelp
111.42242,14.622204,T2,LLM,yelp
96.05681,-0.31790522,T2,LLM,yelp
96.96447,-2.6185098,T2,LLM,yelp
98.29253,-17.304695,T2,LLM,yelp
97.04072,8.521743,T2,LLM,yelp
94.638374,-9.467113,T2,LLM,yelp
99.75189,-51.92424,T2,LLM,yelp
70.23163,-34.92201,T2,LLM,yelp
103.40657,-22.412567,T2,LLM,yelp
67.620575,34.479218,T2,LLM,yelp
60.04929,25.19388,T2,LLM,yelp
75.26484,35.01004,T2,LLM,yelp
74.9211,-37.292503,T2,LLM,yelp
48.990665,-25.025217,T2,LLM,yelp
59.05131,-19.6031,T2,LLM,yelp
124.60952,13.242773,T2,LLM,yelp
84.20941,-32.62532,T2,LLM,yelp
100.97695,-10.046407,T2,LLM,yelp
100.61727,-10.72426,T2,LLM,yelp
105.51344,-11.206963,T2,LLM,yelp
97.679756,-36.512115,T2,LLM,yelp
106.03364,-16.71224,T2,LLM,yelp
82.15138,-32.413307,T2,LLM,yelp
68.428276,-39.293472,T2,LLM,yelp
93.034134,-14.237021,T2,LLM,yelp
103.69733,-0.9205525,T2,LLM,yelp
88.58321,-45.521465,T2,LLM,yelp
74.57219,6.855672,T2,LLM,yelp
110.36869,-25.982153,T2,LLM,yelp
61.868217,31.028631,T2,LLM,yelp
54.057648,27.554907,T2,LLM,yelp
52.9567,25.866163,T2,LLM,yelp
89.5295,-33.179287,T2,LLM,yelp
96.49941,-11.023002,T2,LLM,yelp
113.79668,35.29985,T2,LLM,yelp
100.418106,17.733768,T2,LLM,yelp
43.539154,0.25006366,T2,LLM,yelp
68.23561,-4.906677,T2,LLM,yelp
87.75389,6.1665883,T2,LLM,yelp
51.21886,27.590904,T2,LLM,yelp
65.82583,-13.911682,T2,LLM,yelp
110.83841,12.091599,T2,LLM,yelp
89.21958,-45.052925,T2,LLM,yelp
90.259476,-5.595091,T2,LLM,yelp
77.081245,-23.989584,T2,LLM,yelp
85.96245,27.999102,T2,LLM,yelp
104.25427,10.421331,T2,LLM,yelp
88.72064,-55.895718,T2,LLM,yelp
40.95095,-3.0037835,T2,LLM,yelp
72.509705,12.180436,T2,LLM,yelp
107.646416,39.192432,T2,LLM,yelp
106.68004,44.157986,T2,LLM,yelp
110.91005,35.175415,T2,LLM,yelp
59.7827,8.43991,T2,LLM,yelp
97.75947,37.43519,T2,LLM,yelp
91.87266,11.599129,T2,LLM,yelp
95.278534,14.113003,T2,LLM,yelp
100.73836,37.786133,T2,LLM,yelp
114.93824,-6.9214325,T2,LLM,yelp
40.21904,-8.149222,T2,LLM,yelp
78.27007,35.932426,T2,LLM,yelp
62.831078,-24.940857,T2,LLM,yelp
79.765396,21.838821,T2,LLM,yelp
71.80635,-38.73639,T2,LLM,yelp
112.10567,18.411488,T2,LLM,yelp
79.66893,25.96653,T2,LLM,yelp
107.29915,15.667858,T2,LLM,yelp
111.766075,-8.212561,T2,LLM,yelp
47.87477,10.264505,T2,LLM,yelp
75.063095,25.627506,T2,LLM,yelp
82.45831,27.828531,T2,LLM,yelp
95.42751,-17.088463,T2,LLM,yelp
108.3763,-43.004604,T2,LLM,yelp
66.81054,18.666964,T2,LLM,yelp
117.644646,-5.279308,T2,LLM,yelp
88.55517,10.36465,T2,LLM,yelp
106.21348,35.022346,T2,LLM,yelp
78.23748,-12.935032,T2,LLM,yelp
70.72815,-42.18677,T2,LLM,yelp
77.780205,-34.461437,T2,LLM,yelp
112.416275,24.797684,T2,LLM,yelp
95.84301,-18.441652,T2,LLM,yelp
69.534584,0.62263584,T2,LLM,yelp
82.104294,-17.482803,T2,LLM,yelp
75.07406,-2.9832199,T2,LLM,yelp
81.36803,14.2256565,T2,LLM,yelp
3.4654658,-43.283356,T2,LLM,yelp
82.2921,-28.793798,T2,LLM,yelp
105.50991,-22.68123,T2,LLM,yelp
72.808235,4.8946786,T2,LLM,yelp
78.21937,31.012297,T2,LLM,yelp
98.22124,17.265717,T2,LLM,yelp
103.78614,-16.053974,T2,LLM,yelp
106.83809,-35.19655,T2,LLM,yelp
92.36664,-36.161156,T2,LLM,yelp
119.43256,-36.799774,T2,LLM,yelp
59.41559,-23.206137,T2,LLM,yelp
91.36428,-49.102383,T2,LLM,yelp
95.09719,18.094828,T2,LLM,yelp
34.4387,0.46784237,T2,LLM,yelp
99.42989,47.203617,T2,LLM,yelp
48.716778,3.7482946,T2,LLM,yelp
101.14994,43.57757,T2,LLM,yelp
94.89835,-10.754255,T2,LLM,yelp
103.83191,-24.165438,T2,LLM,yelp
82.069046,10.38563,T2,LLM,yelp
126.69148,9.390862,T2,LLM,yelp
114.42057,19.548187,T2,LLM,yelp
109.31753,1.6453655,T2,LLM,yelp
41.252094,22.272825,T2,LLM,yelp
104.73126,-23.326424,T2,LLM,yelp
92.76664,25.067802,T2,LLM,yelp
99.45276,1.7954148,T2,LLM,yelp
-28.404722,-45.971912,T2,LLM,yelp
75.6036,18.609621,T2,LLM,yelp
113.81075,17.550692,T2,LLM,yelp
100.51506,-40.337284,T2,LLM,yelp
50.635853,1.2490622,T2,LLM,yelp
71.36538,-7.8269963,T2,LLM,yelp
52.282406,26.286493,T2,LLM,yelp
74.34738,4.0302954,T2,LLM,yelp
52.167847,24.269087,T2,LLM,yelp
78.94676,-11.000187,T2,LLM,yelp
76.75972,-15.877382,T2,LLM,yelp
84.34917,18.380266,T2,LLM,yelp
101.09577,28.039274,T2,LLM,yelp
51.38567,0.44363204,T2,LLM,yelp
110.45923,-35.788033,T2,LLM,yelp
73.014336,-7.6360936,T2,LLM,yelp
44.711285,3.03471,T2,LLM,yelp
87.6757,25.82456,T2,LLM,yelp
93.65583,6.9395037,T2,LLM,yelp
36.25885,-6.9136696,T2,LLM,yelp
45.262634,19.810293,T2,LLM,yelp
100.71325,21.615417,T2,LLM,yelp
115.40797,-36.918808,T2,LLM,yelp
-8.391853,9.787562,T2,LLM,yelp
104.88359,22.381693,T2,LLM,yelp
73.24587,-32.319084,T2,LLM,yelp
44.843845,6.434519,T2,LLM,yelp
131.71648,8.165972,T2,LLM,yelp
64.1293,3.2000952,T2,LLM,yelp
111.80103,-5.522002,T2,LLM,yelp
103.641945,19.95018,T2,LLM,yelp
110.87286,-6.7575665,T2,LLM,yelp
101.11419,9.855658,T2,LLM,yelp
89.43676,-8.464597,T2,LLM,yelp
93.77134,-46.63993,T2,LLM,yelp
87.91959,-7.835686,T2,LLM,yelp
98.408394,36.640125,T2,LLM,yelp
44.576283,11.146178,T2,LLM,yelp
100.26303,-0.5291678,T2,LLM,yelp
80.523155,-61.7459,T2,LLM,yelp
44.861275,28.944248,T2,LLM,yelp
58.632652,30.335552,T2,LLM,yelp
66.21005,5.073193,T2,LLM,yelp
75.2493,12.896472,T2,LLM,yelp
90.56664,-18.320633,T2,LLM,yelp
64.798546,-24.014921,T2,LLM,yelp
109.88501,29.102594,T2,LLM,yelp
99.96148,6.4363966,T2,LLM,yelp
108.064926,-22.600523,T2,LLM,yelp
111.63031,-41.640636,T2,LLM,yelp
59.21704,-14.80162,T2,LLM,yelp
41.00057,-5.3365355,T2,LLM,yelp
64.95079,22.719975,T2,LLM,yelp
72.393875,-2.2725875,T2,LLM,yelp
99.80966,-19.27558,T2,LLM,yelp
96.91181,-8.148558,T2,LLM,yelp
129.04396,12.959608,T2,LLM,yelp
103.923294,-5.9106264,T2,LLM,yelp
67.92817,-11.334765,T2,LLM,yelp
94.51708,-43.034603,T2,LLM,yelp
102.25186,40.188423,T2,LLM,yelp
56.098007,-24.97538,T2,LLM,yelp
114.33153,-18.55262,T2,LLM,yelp
72.93721,-4.9907146,T2,LLM,yelp
75.96004,-33.93175,T2,LLM,yelp
118.551476,33.52562,T2,LLM,yelp
97.36225,30.623339,T2,LLM,yelp
87.92371,-14.070104,T2,LLM,yelp
91.502846,-40.998188,T2,LLM,yelp
97.68396,-19.350838,T2,LLM,yelp
63.01054,-20.708054,T2,LLM,yelp
74.75711,-26.363806,T2,LLM,yelp
73.79591,-16.078997,T2,LLM,yelp
66.48986,16.856314,T2,LLM,yelp
126.16246,17.684809,T2,LLM,yelp
27.825737,-1.3713386,T2,LLM,yelp
50.787632,-7.0845857,T2,LLM,yelp
55.341984,10.571461,T2,LLM,yelp
76.05562,-0.18522722,T2,LLM,yelp
63.795586,12.770073,T2,LLM,yelp
83.63842,43.950024,T2,LLM,yelp
82.836205,-57.72509,T2,LLM,yelp
83.005104,26.314922,T2,LLM,yelp
101.360435,39.143616,T2,LLM,yelp
64.42052,-0.5935297,T2,LLM,yelp
77.04954,-17.709257,T2,LLM,yelp
80.75036,-23.021955,T2,LLM,yelp
71.6314,28.620005,T2,LLM,yelp
118.766136,23.020983,T2,LLM,yelp
125.73339,5.2836175,T2,LLM,yelp
117.287506,28.07859,T2,LLM,yelp
97.22599,-47.678055,T2,LLM,yelp
70.66365,-10.469076,T2,LLM,yelp
116.3197,5.320064,T2,LLM,yelp
110.06778,-17.015703,T2,LLM,yelp
70.89069,-1.6280725,T2,LLM,yelp
84.9917,-60.96296,T2,LLM,yelp
82.4884,-3.6691935,T2,LLM,yelp
98.88549,41.807312,T2,LLM,yelp
88.731415,-24.029976,T2,LLM,yelp
76.23235,-0.26693532,T2,LLM,yelp
97.8852,-54.55336,T2,LLM,yelp
112.911606,-44.12673,T2,LLM,yelp
81.15836,-34.137657,T2,LLM,yelp
47.02056,-1.487719,T2,LLM,yelp
107.278015,6.814341,T2,LLM,yelp
108.88995,-29.275997,T2,LLM,yelp
93.76475,-50.36596,T2,LLM,yelp
43.128323,3.860355,T2,LLM,yelp
95.028465,46.1271,T2,LLM,yelp
77.04805,-49.064083,T2,LLM,yelp
71.39446,-24.682785,T2,LLM,yelp
98.82604,26.45707,T2,LLM,yelp
70.60267,-11.837478,T2,LLM,yelp
105.04418,32.98544,T2,LLM,yelp
93.67031,-5.701099,T2,LLM,yelp
59.182224,-26.530762,T2,LLM,yelp
101.263214,3.8866282,T2,LLM,yelp
91.090324,-66.16242,T2,LLM,yelp
97.72571,-12.178092,T2,LLM,yelp
82.05559,-9.392221,T2,LLM,yelp
85.26724,25.001585,T2,LLM,yelp
72.47561,-47.103954,T2,LLM,yelp
115.283676,2.6221735,T2,LLM,yelp
85.968216,41.15361,T2,LLM,yelp
32.91987,5.438314,T2,LLM,yelp
101.36014,-3.3773115,T2,LLM,yelp
86.91578,-44.569435,T2,LLM,yelp
56.978268,-8.192645,T2,LLM,yelp
96.748146,-30.205246,T2,LLM,yelp
83.859886,-0.04371528,T2,LLM,yelp
93.24814,29.517214,T2,LLM,yelp
80.271675,41.917942,T2,LLM,yelp
87.202,43.164337,T2,LLM,yelp
95.0288,-12.861767,T2,LLM,yelp
64.17913,-5.7015247,T2,LLM,yelp
119.226326,0.3640961,T2,LLM,yelp
76.86453,-29.35201,T2,LLM,yelp
82.765564,32.792942,T2,LLM,yelp
129.76901,10.592561,T2,LLM,yelp
82.44307,-46.07135,T2,LLM,yelp
51.3723,-21.950724,T2,LLM,yelp
82.8158,-36.050037,T2,LLM,yelp
117.5804,-15.919118,T2,LLM,yelp
127.567215,-11.565486,T2,LLM,yelp
82.293015,-25.817297,T2,LLM,yelp
109.50012,15.407078,T2,LLM,yelp
57.307373,-16.200092,T2,LLM,yelp
79.587166,-33.376175,T2,LLM,yelp
77.183815,-3.1337152,T2,LLM,yelp
102.399605,-18.32553,T2,LLM,yelp
83.5534,1.5721258,T2,LLM,yelp
59.295216,19.704224,T2,LLM,yelp
14.362404,-15.375006,T2,LLM,yelp
68.828766,3.1733396,T2,LLM,yelp
81.69334,-56.35368,T2,LLM,yelp
98.314674,19.364073,T2,LLM,yelp
96.10883,27.752264,T2,LLM,yelp
125.736694,9.8843155,T2,LLM,yelp
110.27732,43.46583,T2,LLM,yelp
88.34056,30.654787,T2,LLM,yelp
78.7517,-27.754757,T2,LLM,yelp
100.92997,-15.022436,T2,LLM,yelp
51.48625,6.6188707,T2,LLM,yelp
61.603817,10.111244,T2,LLM,yelp
109.48463,-22.535688,T2,LLM,yelp
76.27845,-53.622677,T2,LLM,yelp
78.30386,33.63851,T2,LLM,yelp
85.3071,-8.32965,T2,LLM,yelp
87.66583,35.677765,T2,LLM,yelp
90.20692,6.807689,T2,LLM,yelp
54.40529,20.651037,T2,LLM,yelp
43.930855,-9.211461,T2,LLM,yelp
84.16422,-5.260664,T2,LLM,yelp
88.88263,-23.084856,T2,LLM,yelp
116.00887,-42.032978,T2,LLM,yelp
117.749275,-20.878792,T2,LLM,yelp
85.90109,-33.634876,T2,LLM,yelp
91.008484,-20.017332,T2,LLM,yelp
121.97592,10.505292,T2,LLM,yelp
-105.242645,43.108837,T2,LLM,yelp
93.550316,20.904566,T2,LLM,yelp
70.21874,-22.97804,T2,LLM,yelp
91.33132,-39.145847,T2,LLM,yelp
106.92521,12.088504,T2,LLM,yelp
106.23307,26.080639,T2,LLM,yelp
47.500923,1.6208578,T2,LLM,yelp
10.953474,-43.737896,T2,LLM,yelp
77.907,9.533977,T2,LLM,yelp
87.64371,-52.870007,T2,LLM,yelp
109.88641,-13.72252,T2,LLM,yelp
84.13219,10.080984,T2,LLM,yelp
76.109055,-0.15618351,T2,LLM,yelp
97.1148,1.5974468,T2,LLM,yelp
115.45379,36.200367,T2,LLM,yelp
56.759445,23.844938,T2,LLM,yelp
62.828365,-15.698124,T2,LLM,yelp
94.494286,-13.77689,T2,LLM,yelp
78.8456,-42.31849,T2,LLM,yelp
42.292118,-5.42795,T2,LLM,yelp
81.282814,-4.562695,T2,LLM,yelp
45.483692,16.241888,T2,LLM,yelp
42.59674,6.5219164,T2,LLM,yelp
55.879913,-10.13161,T2,LLM,yelp
52.651184,27.66519,T2,LLM,yelp
48.843277,28.725851,T2,LLM,yelp
79.07074,5.9705563,T2,LLM,yelp
101.818886,-25.287245,T2,LLM,yelp
106.22963,-28.462011,T2,LLM,yelp
59.14598,12.0237875,T2,LLM,yelp
105.72655,41.88035,T2,LLM,yelp
122.61442,15.511688,T2,LLM,yelp
67.2712,25.192518,T2,LLM,yelp
55.695774,-2.9066608,T2,LLM,yelp
48.48602,5.744765,T2,LLM,yelp
97.342445,-58.225426,T2,LLM,yelp
55.013103,0.12335522,T2,LLM,yelp
110.15932,7.5744157,T2,LLM,yelp
82.212654,-34.67656,T2,LLM,yelp
85.379,-37.538555,T2,LLM,yelp
92.86372,-12.85511,T2,LLM,yelp
40.48527,7.995587,T2,LLM,yelp
121.58975,-12.252956,T2,LLM,yelp
62.536037,-40.153656,T2,LLM,yelp
60.01099,-36.41639,T2,LLM,yelp
83.618065,-6.0049872,T2,LLM,yelp
81.0484,43.48961,T2,LLM,yelp
56.590126,13.504423,T2,LLM,yelp
